Hotel Name,08/12/2015 && 1,08/12/2015 && 2,08/12/2015 && 3,08/12/2015 && 4,08/13/2015 && 1,08/13/2015 && 2,08/13/2015 && 3,08/13/2015 && 4,08/19/2015 && 1,08/19/2015 && 2,08/19/2015 && 3,08/19/2015 && 4,08/26/2015 && 1,08/26/2015 && 2,08/26/2015 && 3,08/26/2015 && 4,08/27/2015 && 1,08/27/2015 && 2,08/27/2015 && 3,08/27/2015 && 4,08/28/2015 && 1,08/28/2015 && 2,08/28/2015 && 3,08/28/2015 && 4,09/09/2015 && 1,09/09/2015 && 2,09/09/2015 && 3,09/09/2015 && 4,09/10/2015 && 1,09/10/2015 && 2,09/10/2015 && 3,09/10/2015 && 4,09/11/2015 && 1,09/11/2015 && 2,09/11/2015 && 3,09/11/2015 && 4,09/16/2015 && 1,09/16/2015 && 2,09/16/2015 && 3,09/16/2015 && 4,09/17/2015 && 1,09/17/2015 && 2,09/17/2015 && 3,09/17/2015 && 4,09/18/2015 && 1,09/18/2015 && 2,09/18/2015 && 3,09/18/2015 && 4,09/30/2015 && 1,09/30/2015 && 2,09/30/2015 && 3,09/30/2015 && 4,10/01/2015 && 1,10/01/2015 && 2,10/01/2015 && 3,10/01/2015 && 4,10/02/2015 && 1,10/02/2015 && 2,10/02/2015 && 3,10/02/2015 && 4,10/07/2015 && 1,10/07/2015 && 2,10/07/2015 && 3,10/07/2015 && 4,10/14/2015 && 1,10/14/2015 && 2,10/14/2015 && 3,10/14/2015 && 4,10/15/2015 && 1,10/15/2015 && 2,10/15/2015 && 3,10/15/2015 && 4,10/16/2015 && 1,10/16/2015 && 2,10/16/2015 && 3,10/16/2015 && 4,10/21/2015 && 1,10/21/2015 && 2,10/21/2015 && 3,10/21/2015 && 4,10/22/2015 && 1,10/22/2015 && 2,10/22/2015 && 3,10/22/2015 && 4,10/27/2015 && 1,10/27/2015 && 2,10/27/2015 && 3,10/27/2015 && 4,10/28/2015 && 1,10/28/2015 && 2,10/28/2015 && 3,10/28/2015 && 4,10/29/2015 && 1,10/29/2015 && 2,10/29/2015 && 3,10/29/2015 && 4,10/30/2015 && 1,10/30/2015 && 2,10/30/2015 && 3,10/30/2015 && 4,11/03/2015 && 1,11/03/2015 && 2,11/03/2015 && 3,11/03/2015 && 4,11/04/2015 && 1,11/04/2015 && 2,11/04/2015 && 3,11/04/2015 && 4,11/05/2015 && 1,11/05/2015 && 2,11/05/2015 && 3,11/05/2015 && 4,11/06/2015 && 1,11/06/2015 && 2,11/06/2015 && 3,11/06/2015 && 4,11/07/2015 && 1,11/07/2015 && 2,11/07/2015 && 3,11/07/2015 && 4,11/10/2015 && 1,11/10/2015 && 2,11/10/2015 && 3,11/10/2015 && 4,11/11/2015 && 1,11/11/2015 && 2,11/11/2015 && 3,11/11/2015 && 4,11/12/2015 && 1,11/12/2015 && 2,11/12/2015 && 3,11/12/2015 && 4,11/13/2015 && 1,11/13/2015 && 2,11/13/2015 && 3,11/13/2015 && 4,11/18/2015 && 1,11/18/2015 && 2,11/18/2015 && 3,11/18/2015 && 4,11/21/2015 && 1,11/21/2015 && 2,11/21/2015 && 3,11/21/2015 && 4,11/25/2015 && 1,11/25/2015 && 2,11/25/2015 && 3,11/25/2015 && 4,11/26/2015 && 1,11/26/2015 && 2,11/26/2015 && 3,11/26/2015 && 4,11/27/2015 && 1,11/27/2015 && 2,11/27/2015 && 3,11/27/2015 && 4,11/28/2015 && 1,11/28/2015 && 2,11/28/2015 && 3,11/28/2015 && 4
Cassa Hotel 45th Street,26.714285714285722,31.0,39.57142857142858,41.714285714285715,19.57142857142857,48.85714285714286,25.285714285714292,33.85714285714286,17.42857142857143,21.714285714285722,28.85714285714286,27.42857142857143,13.142857142857153,20.285714285714292,14.57142857142857,33.85714285714286,13.857142857142861,-1.0,8.857142857142861,8.142857142857153,-1.0,8.857142857142861,25.285714285714292,-1.0,-1.0,-1.0,66.71428571428572,71.0,-1.0,61.0,61.0,69.57142857142857,68.85714285714286,58.85714285714286,-1.0,-1.0,-1.0,72.42857142857143,75.28571428571429,75.28571428571429,56.714285714285715,50.28571428571429,61.0,99.57142857142857,-1.0,48.142857142857146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,69.57142857142857,86.71428571428572,-1.0,53.85714285714286,68.78571428571429,81.0,-1.0,100.0,90.28571428571429,100.0,58.142857142857146,68.14285714285714,98.64285714285714,74.28571428571429,55.285714285714285,64.42857142857143,65.07142857142858,76.21428571428572,-1.0,32.07142857142857,-1.0,-1.0,81.57142857142857,83.42857142857143,90.71428571428572,97.92857142857143,70.35714285714286,71.64285714285714,49.78571428571429,-1.0,-1.0,51.0,66.0,-1.0,58.142857142857146,52.92857142857143,87.42857142857143,81.64285714285714,24.785714285714292,-1.0,68.35714285714286,-1.0,-1.0,58.35714285714286,-1.0,-1.0,-1.0,64.0,15.142857142857153,71.0,-1.0,42.0,66.42857142857143,28.07142857142857,23.0,71.64285714285714,34.85714285714286,69.71428571428572,-1.0,16.35714285714286,-1.0,-1.0,17.785714285714292,45.42857142857143,-1.0,-1.0,-1.0,45.42857142857143,3.9285714285714306,-1.0,44.07142857142858,21.285714285714292,22.642857142857153,34.64285714285715,16.5,15.0,21.92857142857143,-1.0,20.35714285714286,16.42857142857143,37.57142857142858,-1.0,20.35714285714286,2.0,4.642857142857153,38.78571428571429,0.0,7.214285714285722,9.214285714285722,-1.0,23.142857142857153,24.57142857142857,23.85714285714286,30.285714285714292,46.35714285714286,15.285714285714292,14.57142857142857,-1.0,36.714285714285715,28.142857142857153,-1.0,-1.0,23.0,-1.0,-1.0,-1.0
Chelsea Inn,-1.0,-1.0,-1.0,-1.0,-1.0,36.05263157894737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.736842105263165,24.736842105263165,24.736842105263165,24.736842105263165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.21052631578948,92.10526315789474,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.89473684210526,-1.0,-1.0,-1.0,-1.0,81.57894736842105,-1.0,-1.0,-1.0,82.89473684210526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.473684210526315,-1.0,-1.0,-1.0,8.42105263157896,0.0,-1.0
Comfort Inn Times Square South Area,47.651775486827034,51.31729667812142,58.190148911798396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.97938144329896,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.49026345933562,64.37571592210767,64.37571592210767,-1.0,-1.0,84.42153493699885,-1.0,74.5704467353952,-1.0,-1.0,-1.0,-1.0,-1.0,93.58533791523482,-1.0,-1.0,84.7651775486827,86.8270332187858,-1.0,-1.0,80.18327605956472,100.0,92.09621993127148,-1.0,88.20160366552119,88.20160366552119,85.4524627720504,88.20160366552119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.46620847651776,-1.0,-1.0,53.72279495990836,79.49599083619702,65.63573883161513,66.20847651775486,39.63344788087056,38.94616265750287,-1.0,-1.0,50.859106529209626,46.96449026345934,46.96449026345934,46.96449026345934,48.79725085910653,47.88087056128293,48.79725085910653,48.79725085910653,-1.0,-1.0,-1.0,-1.0,49.48453608247423,52.92096219931272,47.99541809851088,44.67353951890035,-1.0,39.86254295532646,37.57159221076747,-1.0,-1.0,29.896907216494853,-1.0,-1.0,12.485681557846505,35.28064146620848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.72279495990836,53.72279495990836,53.608247422680414,53.72279495990836,-1.0,47.651775486827034,49.942726231386025,-1.0,-1.0,-1.0,43.4135166093929,32.07331042382589
Conrad New York,-1.0,32.90258449304174,31.908548707753468,46.81908548707753,38.86679920477137,30.41749502982107,26.93836978131212,33.39960238568588,17.495029821073558,19.483101391650095,27.435387673956257,35.934393638170974,21.471172962226632,23.956262425447306,31.063618290258447,-1.0,36.878727634194824,28.528827037773354,23.956262425447306,21.471172962226632,35.884691848906556,-1.0,34.89065606361828,-1.0,-1.0,-1.0,68.68787276341948,-1.0,-1.0,57.25646123260437,-1.0,-1.0,89.06560636182903,77.13717693836978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.64612326043738,74.6520874751491,67.19681908548708,58.74751491053678,53.28031809145129,74.6520874751491,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,96.52087475149105,100.0,73.1610337972167,63.22067594433399,53.28031809145129,78.62823061630219,-1.0,-1.0,86.58051689860835,98.01192842942346,47.31610337972167,56.2624254473161,65.20874751491053,-1.0,-1.0,69.68190854870775,59.24453280318091,48.807157057654074,80.11928429423459,69.68190854870775,59.24453280318091,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,90.55666003976143,96.52087475149105,100.0,-1.0,57.753479125248504,60.735586481113316,68.19085487077535,51.789264413518886,57.753479125248504,61.72962226640159,82.60437375745526,-1.0,76.1431411530815,69.68190854870775,-1.0,74.15506958250496,81.610337972167,67.89264413518887,-1.0,-1.0,-1.0,75.64612326043738,89.56262425447316,-1.0,58.25049701789264,73.1610337972167,-1.0,-1.0,21.471172962226632,15.506958250497007,9.542743538767397,69.68190854870775,63.71769383697813,45.82504970178926,54.7713717693837,74.6520874751491,64.7117296222664,65.20874751491053,-1.0,-1.0,63.71769383697813,68.68787276341948,74.15506958250496,62.72365805168986,35.38767395626242,54.27435387673956,71.66998011928429,-1.0,62.22664015904572,45.82504970178926,30.914512922465207,69.68190854870775,63.71769383697813,69.68190854870775,-1.0,26.93836978131212,35.38767395626242,51.29224652087475,60.735586481113316,-1.0,1.1928429423459193,0.0,5.069582504970171,29.92047713717693,25.44731610337972,20.974155069582494,18.986083499005957,-1.0,-1.0,48.807157057654074,66.2027833001988,84.09542743538768,67.6938369781312,72.16699801192843,75.64612326043738,72.11729622266401,64.01590457256461,74.6520874751491,-1.0
Courtyard New York Manhattan Times Square West,83.33333333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,8.666666666666671,90.66666666666667,-1.0,32.66666666666667,41.333333333333336,60.66666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Courtyard Newark Elizabeth,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.289855072463766,39.130434782608695,-1.0,-1.0,-1.0,63.768115942028984,42.028985507246375,20.289855072463766,79.71014492753623,57.971014492753625,36.231884057971016,-1.0,17.39130434782608,30.434782608695656,52.17391304347826,-1.0,-1.0,69.56521739130434,47.826086956521735,-1.0,91.30434782608695,69.56521739130434,53.6231884057971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.31884057971014,39.130434782608695,-1.0,81.15942028985506,57.971014492753625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.91304347826087,-1.0,-1.0,95.65217391304348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.52173913043478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.6231884057971,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.39130434782608,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,43.47826086956522,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.56521739130434,43.47826086956522,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Courtyard by Marriott New York City Manhattan Fifth Avenue,8.02030456852792,9.340101522842644,10.659898477157356,-1.0,-1.0,-1.0,2.639593908629436,1.3197969543147252,13.299492385786806,14.619289340101517,15.939086294416242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.57360406091371,46.90355329949239,45.58375634517767,-1.0,61.6243654822335,62.233502538071065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.49746192893402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Courtyard by Marriott New York Manhattan   Central Park,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.52567975830816,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.1963746223565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.04531722054381,87.16012084592145,-1.0,100.0,94.5619335347432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.77945619335347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.95468277945619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.048338368580062,16.3141993957704,11.631419939577043,-1.0,-1.0,-1.0,21.752265861027198,-1.0,11.933534743202415,16.46525679758308,-1.0,-1.0,-1.0,-1.0,-1.0,6.193353474320247,23.111782477341393,19.486404833836858,28.398791540785496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.38066465256798,-1.0,-1.0,-1.0,-1.0,-1.0
Courtyard by Marriott New York Manhattan SoHo,13.711583924349881,13.711583924349881,13.711583924349881,-1.0,-1.0,-1.0,-1.0,0.0,19.858156028368796,19.858156028368796,19.858156028368796,-1.0,27.068557919621753,27.068557919621753,27.068557919621753,-1.0,-1.0,-1.0,-1.0,16.78486997635933,-1.0,-1.0,35.933806146572095,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,98.46335697399527,93.85342789598108,96.33569739952719,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.10401891252955,72.10401891252955,-1.0,72.10401891252955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.72340425531915,78.72340425531915,-1.0,78.72340425531915,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.810874704491724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.3451536643026,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.739952718676122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Courtyard by Marriott New York Manhattan Times Square,10.387984981226523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.883604505632036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.87108886107634,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.33541927409262,-1.0,87.35919899874844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.47183979974969,79.34918648310388,-1.0,38.423028785982474,40.300375469336664,53.69211514392991,-1.0,-1.0,-1.0,21.026282853566954,19.524405506883596,-1.0,31.53942428035043,30.037546933667088,25.657071339173967,-1.0,51.56445556946183,37.29662077596996,-1.0,-1.0,-1.0,47.4342928660826,-1.0,-1.0,25.782227784730907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.037546933667088,28.785982478097623,-1.0,6.38297872340425,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.78347934918648,33.541927409261575,-1.0,30.41301627033792,34.1677096370463,37.92240300375469,-1.0,-1.0,-1.0,69.83729662077597,-1.0
Courtyard by Marriott New York Manhattan Upper East Side,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.409961685823745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.15708812260536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.01532567049808,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.50574712643677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.72030651340996,-1.0,-1.0,-1.0,-1.0,-1.0,26.053639846743295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.7816091954023,89.65517241379311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.095785440613028,29.69348659003832,-1.0,-1.0
Crowne Plaza Times Square Manhattan,-1.0,-1.0,-1.0,-1.0,6.980519480519476,8.279220779220779,-1.0,-1.0,31.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.17207792207792,67.53246753246754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.243506493506487,28.733766233766232,31.168831168831176,-1.0,-1.0,-1.0,-1.0,74.35064935064935,100.0,-1.0,-1.0,-1.0,90.17857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.074675324675326,21.590909090909093,23.86363636363636,-1.0,-1.0,-1.0,44.48051948051948,-1.0,84.41558441558442,86.12012987012987,82.71103896103897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.246753246753244,-1.0,-1.0,27.191558441558442,57.87337662337662,17.370129870129873,-1.0,15.016233766233768,52.67857142857143,-1.0,-1.0,7.954545454545453,51.70454545454545,-1.0,-1.0,15.340909090909093,55.925324675324674,-1.0,-1.0,55.60064935064935,56.81818181818182,-1.0,-1.0,61.4448051948052,27.02922077922078,-1.0,-1.0,45.37337662337662,-1.0,-1.0,-1.0,32.79220779220779,-1.0,-1.0,-1.0,26.704545454545453,-1.0,18.668831168831176,-1.0,6.006493506493513,7.548701298701303,9.009740259740255,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.974025974025977,-1.0,-1.0,-1.0
Days Inn Bronx Near Stadium,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.75757575757575,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.25252525252526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.070707070707066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.070707070707066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
